V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
''1180'',"-0,0151","-0,005218493","-0,005821811","0,00048391","0,002502213","-0,011163895","-0,0141141",,
''1181'',"-0,0402","-0,032026144","-0,024496752","-0,033185426","-0,028262677","-0,050486567","-0,038567362",,
''1182'',"0,0234","-0,001387544","0,021061412","0,03124054","-0,0010699","0,00587068","0,017249417",,
''1183'',"-0,0066","-0,018586667","-0,025062791","-0,018185181","-0,011584559","-0,023094493","-0,0123416",,
''1184'',"0,0047","0,019300173","0,009579761","-0,008329189","0,028240885","0,039567761","0,00728542",,
''1185'',"0,03","0,029048804","0,033554987","0,002851122","0,045295649","0,044928998","0,036670954",,
''1186'',"0,0175","0,009905471","0,020982523","0,026253848","0,013138579","0,026514579","0,014083567",,
''1187'',"-0,0046","0,025647307","0,007258265","-0,005644574","0,043594244","0,009057564","0,001843257",,
''1188'',"-0,0244","-0,007080126","-0,008978732","0,000788404","-0,027555363","0,005138517","-0,002515807",,
''1189'',"-0,0124","0,022286541","0,012824957","0,00121146","0,028759589","0,016983895","-0,008600364",,
1''190'',"-0,0117","7,24E-05","-0,004027046","-0,012201104","-0,000841426","-0,002348107","0,001367897",,
''1191'',"0,037","-0,005188005","-0,004594946","0,002446483","-0,009235015","-0,033128648","-0,008092956",,
''1192'',"-0,0015","-0,015235048","-0,013977514","0,001526718","-0,007737565","-0,02255814","-0,020414754",,
''1193'',"-0,0104","-0,020392787","0,009580178","0,010932592","-0,026274381","0,011494253","0,012505695",,
''1194'',"0,044","-0,007005387","0,029404605","0,032378726","0,000182936","-0,006323257","0,103605995",,
''1195'',"-0,014","0,001893174","-0,02705","-0,013445478","0,00856065","-0,014234319","-0,019272394",,
''1196'',"-0,0094","-0,023404805","-0,001151324","-0,030771109","-0,019149723","0,003040936","0,006636482",,
''1197'',"-0,0316","0,004833153","-0,011596111","-0,000366457","-0,002594514","0,012702079","-0,003318882",,
''1198'',"0,0156","0,014242271","0,016288917","-0,010554253","0,018587901","-0,006976744","0,013323782",,
''1199'',"-0,0037","-0,07955789","-0,008388588","0,005218886","-0,068026418","-0,023972059","0,001532645",,
''1200'',"-0,038","-0,017537999","-0,052720639","-0,071513158","-0,036816241","-0,06402027","-0,030232215",,
''1201'',"0,008","-0,002204057","0,005469366","-0,006689185","0,007595139","-0,023690126","-0,032542063",,
''1202'',"-0,0096","-0,015986848","-0,003430079","0,000132442","-0,024406224","-0,014116616","-0,010100567",,
''1203'',"-0,0012","-0,006246435","0,020671835","-0,017313393","0,011255972","-0,003961268","-0,002906849",,
''1204'',"-0,0106","-0,006574603","-0,023809524","0,014604355","0,012593451","-0,020756582","-0,026284268",,
''1205'',"0,0059","-0,028980798","0,024667148","0,039836828","-0,020022837","0,034192485","0,003176534",,
''1206'',"-0,012","0,001121341","-0,012963931","0,007402252","0,00941224","-0,009903593","-0,002348478",,
''1207'',"-0,0294","-0,003197158","-0,029823428","-0,017640999","-0,002389051","-0,108735789","-0,028951159",,
''1208'',"-0,0207","0,010544815","-0,031140716","-0,006871516","0,01625239","-0,011400491","-0,0147839",,
''1209'',"-0,0195","-0,039269406","-0,003565261","-0,011010617","-0,022982885","-0,033099807","-0,059162879",,
''1210'',"0,0132","-0,043022702","-0,012978952","0,007286923","-0,129314312","-0,024976584","-0,000149865",,
''1211'',"-0,0285","-0,027100183","-0,010837944","-0,049719984","0,015093142","-0,005546254","-0,023938619",,
''1212'',"0,0103","-0,007027915","0,001537761","0,015796195","-0,009424898","-0,024882025","0,013921114",,
''1213'',"-0,0023","-0,008344924","0,011095466","0,040193548","0,004418329","0,005121639","0,045633966",,
''1214'',"0,0081","0,041028898","0,029304029","0,036608863","0,037653969","0,048141377","0,021870659",,
''1215'',"-0,0006","0,032713869","0,003432494","-0,024320367","0,028738079","-0,01714876","-0,018217993",,
''1216'',"-0,0141","-0,010993447","0,007891892","0,028032178","-0,018162903","0,010427315","-0,016867764",,
''1217'',"0,0338","0,006448627","0,011804925","0,027150683","0,028673684","0,049830015","0,023214286",,
''1218'',"-0,0095","-0,014556269","-0,037174515","0,013129753","0,003733378","0,001164257","-0,014762376",,
''1219'',"0,0122","0,032966035","0,000885642","0,001068249","0,039640656","-0,01898171","0,016608059",,
''1220'',"0,0262","-0,023516654","-0,009273743","-0,003992135","-0,02206942","-0,037861687","-0,013240888",,
''1221'',"-0,0014","-0,001924689","-0,005617978","0,008682812","-0,008052131","-0,049085038","0,011964511",,
''1222'',"0,0137","0,007762205","-0,008384319","0,001062072","0,00655616","-0,051142792","0,037963387",,
''1223'',"-0,0126","-0,017073935","-0,026219406","0,006739729","-0,028629597","-0,059077292","-0,005360388",,
''1224'',"-0,0151","0,01191766","-0,029506823","-0,019416896","-0,002764546","0,029651163","-0,024126476",,
''1225'',"-0,0317","-0,021857405","-0,019775391","-0,002035441","-0,006808547","-0,010813352","-0,03557399",,
''1226'',"-0,0014","0,020662309","-0,044231995","0,02697035","0,01824526","-0,025183757","-0,010727497",,
''1227'',"0,0205","0,002102074","-0,018037893","-0,007393932","-0,008308253","0,032186589","0,0096229",,
''1228'',"0,0018","0,034214062","0,012051282","0,020632184","0,014948432","-0,028547439","0,04674986",,
''1229'',"0,0018","-0,017003188","-0,01088647","-0,014104208","-0,009867173","0,015004726","0,005740741",,
''1230'',"0,0708","0,004022015","0,038504673","0,035037399","-0,002282237","0,083486735","0,077671976",,
''1231'',"0,0196","0,026982492","0,021341463","0,030109638","-0,004201681","0,049212396","0,010060447",,
''1232'',"-0,0165","0,005995905","-0,004594181","-0,03255421","-0,01442287","-0,016110472","-0,007173723",,
''1233'',"-0,0069","-0,021511802","0,037497789","-0,023166023","-0,011540807","0,039296482","0,005293582",,
''1234'',"0,0068","0,034834766","0,039308978","0,050970741","0,033178947","0,014851485","0,012896079",,
'1235'',"-0,0302","-0,015401733","-0,046532306","-0,038802409","-0,035580361","-0,027362425","-0,046044864",,
''1236'',"-0,0053","0,007238162","-0,033004715","0,005705248","0,001393364","-0,012252883","0,016112031",,
''1237'',"-0,0122","-0,002798426","0,003356524","0,003433911","-0,022301358","0,012907816","-0,048184893",,
''1238'',"-0,003","-0,076775793","0,005583202","-0,052494371","-0,044106711","-0,023722818","0,007940946",,
''1239'',"0,0325","-0,030568674","0,020624071","0,019518996","-0,046141878","0,0389","0,020915462",,
''1240'',"-0,0007","-0,014505119","0,010817802","0,001392273","-0,001753446","-0,011531459","-0,003979859",,
''1241'',"-0,0163","-0,048228414","-0,02414499","-0,012273181","-0,039544304","-0,030758002","-0,017700501",,
''1242'',"-0,0242","-0,002552076","-0,019145803","-0,010683127","0,036585366","-0,077398337","0,007550857",,
''1243'',"-0,0092","0,024557626","-0,078419694","0,014851196","-0,004212795","-0,016210046","-0,001846702",,
''1244'',"0,0062","0,018976271","-0,007803121","-0,00748115","0,036893754","-0,089416739","-0,02839557",,
''1245'',"0,0127","0,019162917","0,031958164","0,003580443","0,017566628","0,032603465","0,034976153",,
''1246'',"-0,0024","0,055259939","0,003538343","0,039032094","0,036055759","0,033488372","-0,0064",,
''1247'',"0,0431","0,065447271","0,049063991","0,023679718","0,053975231","0,069566158","0,018560119",,
''1248'',"-0,0062","0,019283592","-0,018188613","-0,010742514","0,027938699","-0,012155059","0,005250255",,
''1249'',"-0,0125","-0,001347179","0,002423414","0,023586957","0,045716526","-0,015005002","0,027430211",,
''1250'',"-0,0077","0,030080305","0,020809249","0,021276596","0,05009311","0,057313495","0,016109946",,
